2025-03-04 04:07:55,265 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=volume1, creationTime=1741061275186, modificationTime=1741061275186, quotaInBytes=109951162777600, quotaInNamespace=100, usedNamespace=0, objectID=-9223372036854775552, updateID=1, Transaction=1} | ret=SUCCESS |  
2025-03-04 04:08:51,199 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/in/part1, dataSize=118, replicationType=RATIS, replicationFactor=THREE, Transaction=37} | ret=SUCCESS |  
2025-03-04 04:08:51,224 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/in/part2, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=39} | ret=SUCCESS |  
2025-03-04 04:08:51,283 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/in/part2, dataSize=118, replicationType=RATIS, replicationFactor=THREE, Transaction=41} | ret=SUCCESS |  
2025-03-04 04:08:51,589 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_DIRECTORY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging, dataSize=0, Transaction=43} | ret=SUCCESS |  
2025-03-04 04:08:51,665 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_DIRECTORY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001, dataSize=0, Transaction=45} | ret=SUCCESS |  
2025-03-04 04:08:51,718 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/job.jar, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=47} | ret=SUCCESS |  
2025-03-04 04:08:51,778 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/job.jar, dataSize=303314, replicationType=RATIS, replicationFactor=THREE, Transaction=49} | ret=SUCCESS |  
2025-03-04 04:08:51,841 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/job.split, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=51} | ret=SUCCESS |  
2025-03-04 04:08:51,904 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/job.split, dataSize=484, replicationType=RATIS, replicationFactor=THREE, Transaction=53} | ret=SUCCESS |  
2025-03-04 04:08:51,937 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/job.splitmetainfo, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=55} | ret=SUCCESS |  
2025-03-04 04:08:52,017 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/job.splitmetainfo, dataSize=355, replicationType=RATIS, replicationFactor=THREE, Transaction=57} | ret=SUCCESS |  
2025-03-04 04:08:52,046 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/job.xml, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=59} | ret=SUCCESS |  
2025-03-04 04:08:52,274 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/job.xml, dataSize=180294, replicationType=RATIS, replicationFactor=THREE, Transaction=61} | ret=SUCCESS |  
2025-03-04 04:08:58,032 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=user, creationTime=1741061338008, modificationTime=1741061338008, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854759680, updateID=63, Transaction=63} | ret=SUCCESS |  
2025-03-04 04:08:58,061 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_BUCKET {volume=user, bucket=hadoop, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:rl[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1741061338044, bucketEncryptionKey=null, modificationTime=1741061338044, usedBytes=0, usedNamespace=0, owner=hadoop, replicationType=null, replicationConfig=null, quotaInBytes=-1, quotaInNamespace=-1, Transaction=65} | ret=SUCCESS |  
2025-03-04 04:08:58,086 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_DIRECTORY {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0001, dataSize=0, Transaction=67} | ret=SUCCESS |  
2025-03-04 04:08:58,162 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_BUCKET {volume=user, bucket=history, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:rl[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1741061338143, bucketEncryptionKey=null, modificationTime=1741061338143, usedBytes=0, usedNamespace=0, owner=hadoop, replicationType=null, replicationConfig=null, quotaInBytes=-1, quotaInNamespace=-1, Transaction=69} | ret=SUCCESS |  
2025-03-04 04:08:58,190 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_DIRECTORY {volume=user, bucket=history, key=done_intermediate, dataSize=0, Transaction=71} | ret=SUCCESS |  
2025-03-04 04:08:58,243 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_DIRECTORY {volume=user, bucket=history, key=done_intermediate/hadoop, dataSize=0, Transaction=73} | ret=SUCCESS |  
2025-03-04 04:09:00,631 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_DIRECTORY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary/1, dataSize=0, Transaction=75} | ret=SUCCESS |  
2025-03-04 04:09:00,657 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0001/job_1741061316365_0001_1.jhist, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=76} | ret=SUCCESS |  
2025-03-04 04:09:00,959 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0001/job_1741061316365_0001_1_conf.xml, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=79} | ret=SUCCESS |  
2025-03-04 04:09:01,297 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0001/job_1741061316365_0001_1_conf.xml, dataSize=210219, replicationType=RATIS, replicationFactor=THREE, Transaction=81} | ret=SUCCESS |  
2025-03-04 04:09:20,130 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary/1/_temporary/attempt_1741061316365_0001_r_000000_0/part-r-00000, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=83} | ret=SUCCESS |  
2025-03-04 04:09:20,573 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/reduce-out, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=85} | ret=SUCCESS |  
2025-03-04 04:09:21,255 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/reduce-out, dataSize=118, replicationType=RATIS, replicationFactor=THREE, Transaction=87} | ret=SUCCESS |  
2025-03-04 04:09:21,306 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary/1/_temporary/attempt_1741061316365_0001_r_000000_0/part-r-00000, dataSize=97, replicationType=RATIS, replicationFactor=THREE, Transaction=89} | ret=SUCCESS |  
2025-03-04 04:09:21,364 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=volume1, bucket=bucket1, dataSize=0, srcKey=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary/1/_temporary/attempt_1741061316365_0001_r_000000_0, dstKey=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary/1/task_1741061316365_0001_r_000000, Transaction=91} | ret=SUCCESS |  
2025-03-04 04:09:21,400 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/COMMIT_STARTED, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=93} | ret=SUCCESS |  
2025-03-04 04:09:21,422 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/COMMIT_STARTED, dataSize=0, replicationType=RATIS, replicationFactor=THREE, Transaction=95} | ret=SUCCESS |  
2025-03-04 04:09:21,515 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=volume1, bucket=bucket1, dataSize=0, srcKey=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary/1/task_1741061316365_0001_r_000000/part-r-00000, dstKey=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/part-r-00000, Transaction=97} | ret=SUCCESS |  
2025-03-04 04:09:21,533 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=DELETE_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary, Transaction=99} | ret=SUCCESS |  
2025-03-04 04:09:21,556 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_SUCCESS, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=101} | ret=SUCCESS |  
2025-03-04 04:09:21,569 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_SUCCESS, dataSize=0, replicationType=RATIS, replicationFactor=THREE, Transaction=103} | ret=SUCCESS |  
2025-03-04 04:09:21,593 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/COMMIT_SUCCESS, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=105} | ret=SUCCESS |  
2025-03-04 04:09:21,604 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/COMMIT_SUCCESS, dataSize=0, replicationType=RATIS, replicationFactor=THREE, Transaction=107} | ret=SUCCESS |  
2025-03-04 04:09:21,684 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0001/job_1741061316365_0001_1.jhist, dataSize=46535, replicationType=RATIS, replicationFactor=THREE, Transaction=109} | ret=SUCCESS |  
2025-03-04 04:09:21,706 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=history, key=done_intermediate/hadoop/job_1741061316365_0001.summary_tmp, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=111} | ret=SUCCESS |  
2025-03-04 04:09:21,783 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=user, bucket=history, key=done_intermediate/hadoop/job_1741061316365_0001.summary_tmp, dataSize=356, replicationType=RATIS, replicationFactor=THREE, Transaction=113} | ret=SUCCESS |  
2025-03-04 04:09:21,833 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=history, key=done_intermediate/hadoop/job_1741061316365_0001-1741061332602-hadoop-QuasiMonteCarlo-1741061361604-3-1-SUCCEEDED-default-1741061340593.jhist_tmp, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=115} | ret=SUCCESS |  
2025-03-04 04:09:21,930 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=user, bucket=history, key=done_intermediate/hadoop/job_1741061316365_0001-1741061332602-hadoop-QuasiMonteCarlo-1741061361604-3-1-SUCCEEDED-default-1741061340593.jhist_tmp, dataSize=46535, replicationType=RATIS, replicationFactor=THREE, Transaction=117} | ret=SUCCESS |  
2025-03-04 04:09:21,960 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=history, key=done_intermediate/hadoop/job_1741061316365_0001_conf.xml_tmp, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=119} | ret=SUCCESS |  
2025-03-04 04:09:22,062 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=user, bucket=history, key=done_intermediate/hadoop/job_1741061316365_0001_conf.xml_tmp, dataSize=210219, replicationType=RATIS, replicationFactor=THREE, Transaction=121} | ret=SUCCESS |  
2025-03-04 04:09:22,080 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=user, bucket=history, dataSize=0, srcKey=done_intermediate/hadoop/job_1741061316365_0001.summary_tmp, dstKey=done_intermediate/hadoop/job_1741061316365_0001.summary, Transaction=123} | ret=SUCCESS |  
2025-03-04 04:09:22,093 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=user, bucket=history, dataSize=0, srcKey=done_intermediate/hadoop/job_1741061316365_0001_conf.xml_tmp, dstKey=done_intermediate/hadoop/job_1741061316365_0001_conf.xml, Transaction=125} | ret=SUCCESS |  
2025-03-04 04:09:22,111 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=user, bucket=history, dataSize=0, srcKey=done_intermediate/hadoop/job_1741061316365_0001-1741061332602-hadoop-QuasiMonteCarlo-1741061361604-3-1-SUCCEEDED-default-1741061340593.jhist_tmp, dstKey=done_intermediate/hadoop/job_1741061316365_0001-1741061332602-hadoop-QuasiMonteCarlo-1741061361604-3-1-SUCCEEDED-default-1741061340593.jhist, Transaction=127} | ret=SUCCESS |  
2025-03-04 04:09:23,164 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=DELETE_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001, Transaction=129} | ret=SUCCESS |  
2025-03-04 04:09:23,446 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=DELETE_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059, Transaction=131} | ret=SUCCESS |  
2025-03-04 04:09:26,052 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_DIRECTORY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002, dataSize=0, Transaction=133} | ret=SUCCESS |  
2025-03-04 04:09:26,112 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.jar, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=135} | ret=SUCCESS |  
2025-03-04 04:09:27,188 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.jar, dataSize=303314, replicationType=RATIS, replicationFactor=THREE, Transaction=137} | ret=SUCCESS |  
2025-03-04 04:09:27,240 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.split, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=139} | ret=SUCCESS |  
2025-03-04 04:09:27,298 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.split, dataSize=331, replicationType=RATIS, replicationFactor=THREE, Transaction=141} | ret=SUCCESS |  
2025-03-04 04:09:27,310 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.splitmetainfo, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=143} | ret=SUCCESS |  
2025-03-04 04:09:27,355 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.splitmetainfo, dataSize=359, replicationType=RATIS, replicationFactor=THREE, Transaction=145} | ret=SUCCESS |  
2025-03-04 04:09:27,384 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.xml, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=147} | ret=SUCCESS |  
2025-03-04 04:09:27,609 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.xml, dataSize=179985, replicationType=RATIS, replicationFactor=THREE, Transaction=149} | ret=SUCCESS |  
2025-03-04 04:09:32,251 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_DIRECTORY {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0002, dataSize=0, Transaction=151} | ret=SUCCESS |  
2025-03-04 04:09:34,694 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_DIRECTORY {volume=volume1, bucket=bucket1, key=wordcount-9D86O400.txt/_temporary/1, dataSize=0, Transaction=153} | ret=SUCCESS |  
2025-03-04 04:09:34,711 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0002/job_1741061316365_0002_1.jhist, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=155} | ret=SUCCESS |  
2025-03-04 04:09:35,057 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0002/job_1741061316365_0002_1_conf.xml, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=157} | ret=SUCCESS |  
2025-03-04 04:09:35,390 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0002/job_1741061316365_0002_1_conf.xml, dataSize=209886, replicationType=RATIS, replicationFactor=THREE, Transaction=159} | ret=SUCCESS |  
2025-03-04 04:09:54,194 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=wordcount-9D86O400.txt/_temporary/1/_temporary/attempt_1741061316365_0002_r_000000_0/part-r-00000, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=168} | ret=SUCCESS |  
2025-03-04 04:09:55,313 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=wordcount-9D86O400.txt/_temporary/1/_temporary/attempt_1741061316365_0002_r_000000_0/part-r-00000, dataSize=26164, replicationType=RATIS, replicationFactor=THREE, Transaction=170} | ret=SUCCESS |  
2025-03-04 04:09:55,349 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=volume1, bucket=bucket1, dataSize=0, srcKey=wordcount-9D86O400.txt/_temporary/1/_temporary/attempt_1741061316365_0002_r_000000_0, dstKey=wordcount-9D86O400.txt/_temporary/1/task_1741061316365_0002_r_000000, Transaction=172} | ret=SUCCESS |  
2025-03-04 04:09:55,392 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/COMMIT_STARTED, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=174} | ret=SUCCESS |  
2025-03-04 04:09:55,412 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/COMMIT_STARTED, dataSize=0, replicationType=RATIS, replicationFactor=THREE, Transaction=176} | ret=SUCCESS |  
2025-03-04 04:09:55,472 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=volume1, bucket=bucket1, dataSize=0, srcKey=wordcount-9D86O400.txt/_temporary/1/task_1741061316365_0002_r_000000/part-r-00000, dstKey=wordcount-9D86O400.txt/part-r-00000, Transaction=178} | ret=SUCCESS |  
2025-03-04 04:09:55,486 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=DELETE_KEY {volume=volume1, bucket=bucket1, key=wordcount-9D86O400.txt/_temporary, Transaction=180} | ret=SUCCESS |  
2025-03-04 04:09:55,498 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=wordcount-9D86O400.txt/_SUCCESS, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=182} | ret=SUCCESS |  
